926,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620892320,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,743B49F3-DF95-E6E9-3940-41886A1CD394,1620892934018,NULL,127.0.0.1,/,0
927,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620892647,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,154A2AA8-7C56-0036-C9BE-10EEC4BB8ACB,1620893260306,NULL,127.0.0.1,/,0
928,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620892652,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,C1E21FFF-E06C-BA2C-DE86-0D3553A55440,1620893265946,NULL,127.0.0.1,/,0
929,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893165,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B4F55326-24C0-C436-C0C4-25D16816A2F8,1620893778411,NULL,127.0.0.1,/,0
930,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893241,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,1A1C0154-88EB-88FD-7463-06B4D7668840,1620893854514,NULL,127.0.0.1,/,0
931,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893279,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,EB27FADD-B9E4-8104-BE7A-F9CA10889290,1620893892797,NULL,127.0.0.1,/,0
932,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893327,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,66A13B48-BCB7-4744-5108-6F3183A16544,1620893940791,NULL,127.0.0.1,/,0
933,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893691,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,9E356775-889E-9F54-EA8C-8D54EC10C72C,1620894304655,NULL,127.0.0.1,/,0
934,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893801,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,AC24DEA9-64E9-2F6B-C90C-42D513886530,1620894415018,NULL,127.0.0.1,/,0
935,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893829,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,9D185772-925B-4008-89B6-6B0C7BC14D29,1620894442949,NULL,127.0.0.1,/,0
936,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893898,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,E55C9AE1-3676-E763-6905-537F552081FB,1620894511921,NULL,127.0.0.1,/,0
937,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893941,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B07E870D-4663-8E5D-3252-A48D403387E9,1620894554613,NULL,127.0.0.1,/,0
938,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893969,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,6497A9D4-FD9E-71CA-A759-C598C8836A8F,1620894582647,NULL,127.0.0.1,/,0
939,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620893991,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,BB6DF805-45EF-FC33-55A5-03CFD84F088A,1620894605505,NULL,127.0.0.1,/,0
940,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894073,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,A0DFE953-29DC-80AD-7689-628371CF29AD,1620894686802,NULL,127.0.0.1,/,0
941,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894134,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,BE3E2B09-35A1-5A4F-22FC-E610FD5640CB,1620894747763,NULL,127.0.0.1,/,0
942,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894228,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,AA7A3626-19ED-B030-F444-76E1E380FFBA,1620894842165,NULL,127.0.0.1,/,0
943,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894261,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,40541775-573D-F3AB-481B-619B367AE9E9,1620894874689,NULL,127.0.0.1,/,0
944,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894477,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,7F0A73A5-5FDA-EE5F-106B-3683F4401A1B,1620895090763,NULL,127.0.0.1,/,0
945,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894500,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,A149CA77-51F3-0491-6BF5-6D87F9221950,1620895114467,NULL,127.0.0.1,/,0
946,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894730,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,F9C1285A-5280-FB8B-F238-FE015A5C67D3,1620895344079,NULL,127.0.0.1,/,0
947,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894753,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,EE04EEA3-5B6B-66D9-79BF-D0BE9599C29B,1620895367431,NULL,127.0.0.1,/,0
948,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894815,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,D0AFC32D-8863-EAF4-8A24-5D9A2229C995,1620895429077,NULL,127.0.0.1,/,0
949,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894917,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,75BC6EC8-7879-0FFC-AE76-23E8311E7E3A,1620895530817,NULL,127.0.0.1,/,0
950,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620894978,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,485F53BA-2990-A65E-4A72-08C3509050CB,1620895591942,NULL,127.0.0.1,/,0
951,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895047,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,EB54233F-3B58-9F57-458B-4F4DE70DA5F8,1620895661256,NULL,127.0.0.1,/,0
952,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895197,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,8DD341AE-5C48-69DF-D014-C218E4CC4879,1620895810658,NULL,127.0.0.1,/,0
953,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895307,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,03343876-01E0-2BA1-B7D3-4693EB867918,1620895921216,NULL,127.0.0.1,/,0
954,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895361,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,732FC76F-487E-7550-63DE-711A3CAA8346,1620895974990,NULL,127.0.0.1,/,0
955,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895468,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,5FF2E7E8-919E-7AC6-0DF4-A2A49761DA1B,1620896081943,NULL,127.0.0.1,/,0
956,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895476,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,818674FB-0F4B-FAB2-26B9-BD32FE9E8723,1620896089969,NULL,127.0.0.1,/,0
957,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895545,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,F790E096-5870-564C-8C07-BC2128C8B05F,1620896158923,NULL,127.0.0.1,/,0
958,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895662,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,2E021FB9-6B19-5514-1260-81FA9BEDDB81,1620896275690,NULL,127.0.0.1,/,0
959,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895747,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,99C44DF5-766A-254B-9051-BBE8D2239145,1620896361174,NULL,127.0.0.1,/,0
960,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895814,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,530CEE99-0D7F-6822-617C-E80EE5942635,1620896427698,NULL,127.0.0.1,/,0
961,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895899,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,1C52DADB-E8C2-08D3-FD97-CB1575A1CC9F,1620896512840,NULL,127.0.0.1,/,0
962,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620895989,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,A9AB36FB-681D-FC60-1ABF-2CB9DEA9C60C,1620896603237,NULL,127.0.0.1,/,0
963,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896014,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,1C0BE78E-4F8D-9647-63F4-CEC9380E79D8,1620896627812,NULL,127.0.0.1,/,0
964,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896190,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,865E10A3-C2CD-F75D-834B-17AE4EE6B218,1620896803979,NULL,127.0.0.1,/,0
965,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896255,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,58CD933F-3690-E1A1-DAC4-B945AE816019,1620896869326,NULL,127.0.0.1,/,0
966,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896280,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,DEC05681-37E6-862E-16C0-79A9B0E44D5C,1620896893829,NULL,127.0.0.1,/,0
967,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896363,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,5A66CC87-5A65-C5FF-31CB-F2E33B27A5A7,1620896977535,NULL,127.0.0.1,/,0
968,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896389,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0E9F4679-E32C-FAE0-E946-CBE0E3F80815,1620897003048,NULL,127.0.0.1,/,0
969,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896414,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,E893478B-4D5B-A209-14DC-5E910C8C774E,1620897028465,NULL,127.0.0.1,/,0
970,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896470,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,6DAD51C0-E2CC-2EB4-5D6E-8780E100BFC5,1620897084377,NULL,127.0.0.1,/,0
971,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896506,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,926E3C69-E418-9B75-93B2-81158FE03BC5,1620897120482,NULL,127.0.0.1,/,0
972,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896650,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,B3B8CD0C-02EB-F53D-3495-F8947BD747F0,1620897263661,NULL,127.0.0.1,/,0
973,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620896971,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,75AB23C3-B82A-08AA-4034-076EA135AEA4,1620897584942,NULL,127.0.0.1,/,0
974,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897050,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,D146EA2A-DB6E-61E4-EBCB-6CEFDD8E4AD5,1620897663540,NULL,127.0.0.1,/,0
975,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897184,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,D46B03DE-C254-791F-0AFF-64E966FC21F2,1620897798514,NULL,127.0.0.1,/,0
976,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897356,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,C904009F-680E-E423-A053-B0FFF3467720,1620897970380,NULL,127.0.0.1,/,0
977,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897535,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,F148EAB1-BC1C-786C-4C8A-A7FDDF0F94D0,1620898149391,NULL,127.0.0.1,/,0
978,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897622,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,BDE0AFFB-CA42-6756-F2BD-4E7D22EF67E4,1620898235820,NULL,127.0.0.1,/,0
979,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897735,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,CAC3263F-CB47-DFA5-9104-09FD16B7E34F,1620898348779,NULL,127.0.0.1,/,0
980,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897858,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,01ABACB3-D6BB-DDE0-7263-946711A7E9EA,1620898472003,NULL,127.0.0.1,/,0
981,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897905,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,E264EC5E-F47D-152E-B1D3-FDBF1636E6CF,1620898519364,NULL,127.0.0.1,/,0
982,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620897966,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,7E69DB8C-C527-B504-340C-75F9C2001292,1620898579804,NULL,127.0.0.1,/,0
983,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898020,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,24D10A81-C60E-C8C7-B865-090C807FF039,1620898633462,NULL,127.0.0.1,/,0
984,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898083,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0600DECC-6163-75F7-E707-EEA3F666D47E,1620898696779,NULL,127.0.0.1,/,0
985,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898339,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,101FC6A4-CB84-BBE4-4925-887FEE426604,1620898953671,NULL,127.0.0.1,/,0
986,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898401,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,F5FC96EE-4579-0850-9413-093923133EBD,1620899015352,NULL,127.0.0.1,/,0
987,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898492,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,BE6774C5-D673-4A47-6889-B52E174D86A2,1620899106024,NULL,127.0.0.1,/,0
988,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898609,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,D136144B-0EE6-B202-29FF-4537B342C59E,1620899223346,NULL,127.0.0.1,/,0
989,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898656,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,0A6B9748-535F-54CB-8836-0B89AA4BBD69,1620899270435,NULL,127.0.0.1,/,0
990,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898805,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,8052ED40-D568-DB19-4ECE-C0DB881DCF6C,1620899418788,NULL,127.0.0.1,/,0
991,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620898852,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,124074E2-8685-1D9B-0A7D-9A0C9915BD01,1620899465703,NULL,127.0.0.1,/,0
992,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620899377,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,26E3CD18-598C-9D63-07AF-4CB210999DA5,1620899991462,NULL,127.0.0.1,/,0
993,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620899402,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,E4BBE7BC-F15A-B46F-C3AB-CE5DA056C03C,1620900016162,NULL,127.0.0.1,/,0
994,61F2CF48-1BE7-8576-E22F-351978F53446,0,1620899451,202107,2,1,205.175.97.218,"{""user_agent"":""Mozilla\/5.0",(Macintosh;,Intel,Mac,OS,X,10_15_6),AppleWebKit\/605.1.15,"(KHTML,",like,Gecko),Version\/13.1.2,"Safari\/605.1.15""}",0,1A768C46-9BA6-D185-0883-3A22D2A7292B,1620900064889,NULL,127.0.0.1,/,0
